Time_s	F1_Hz	F2_Hz	F3_Hz	F4_Hz	environment
Time_s	F1_Hz	F2_Hz	F3_Hz	F4_Hz	p_e_t
8.801627	367.555673	1767.300231	2350.968323	3448.388668
8.807877	402.954450	1829.846862	2338.890762	3491.253411
8.814127	416.140839	1858.476694	2321.372875	3514.358556
8.820377	426.502829	1938.880320	2655.078402	3703.357906
8.826627	429.019676	1943.343905	2513.470206	3404.556055
8.832877	430.692057	1968.131617	2609.168423	3441.931955
8.839127	429.453528	1954.893256	2542.121993	3673.919058
8.845377	429.674541	1953.894384	2554.635926	3616.354911
8.851627	431.412128	1970.935098	2783.755494	3646.631841
8.857877	431.749259	1970.799095	2658.072667	3690.348845
8.864127	431.975161	1984.542802	2527.183367	3691.875738
8.870377	433.369346	2001.641458	2778.305248	3723.506528
8.876627	433.193148	2017.867709	2939.783599	3754.142378
8.882877	429.400623	1972.036695	2578.905633	3754.255143
8.889127	416.937486	1980.728371	2566.477439	3700.688076
8.895377	362.614574	2032.484841	2555.154678	3759.762715
Time_s	F1_Hz	F2_Hz	F3_Hz	F4_Hz	p_e_tə
11.004041	359.364992	1911.014665	2391.915700	3430.123000
11.010291	363.773903	1953.615462	2445.684707	3421.983188
11.016541	368.128548	2000.354116	2523.663724	3484.774877
11.022791	370.321782	2041.125010	2584.482802	3526.364081
11.029041	376.446026	2078.684599	2652.801977	3554.263172
11.035291	381.545904	2091.219948	2686.506247	3553.856137
11.041541	381.826863	2098.458132	2718.001732	3242.029151
11.047791	383.381164	2099.190562	2772.832418	3081.541849
11.054041	390.824219	2101.009406	2802.820453	3312.882051
11.060291	398.290813	2096.692719	2777.095685	3732.192232
11.066541	402.947656	2081.802855	2740.494496	3722.095783
11.072791	410.941528	2057.266596	2719.539135	3717.385716
11.079041	413.632475	2051.070175	2743.202117	3649.244566
11.085291	406.630484	2033.217638	2757.946381	3689.042813
11.091541	387.543913	1997.112194	2799.588227	3737.934218
11.097791	356.704957	1936.801329	2751.942024	3759.132279
Time_s	F1_Hz	F2_Hz	F3_Hz	F4_Hz	pet_ə_
11.251386	394.427294	1738.379165	2557.295551	3744.942961
11.257636	413.172492	1701.190627	2555.071909	3740.155081
11.263886	446.262944	1691.524864	2530.431500	3699.033411
11.270136	431.367542	1702.048092	2551.461822	3709.341689
11.276386	437.038307	1682.821532	2519.145560	3724.168555
11.282636	452.303613	1661.152164	2507.382741	3700.875287
11.288886	465.019660	1659.382596	2547.267006	3664.031646
11.295136	478.859927	1635.543130	2539.317125	3642.211866
11.301386	462.839930	1587.245416	2552.534995	3654.227710
Time_s	F1_Hz	F2_Hz	F3_Hz	F4_Hz	x_a_l
17.333216	600.984082	1358.750925	2598.369804	3674.126260
17.339466	698.892479	1380.850992	2925.743525	3024.007292
17.345716	706.630871	1391.272259	2282.006608	3365.801440
17.351966	745.040610	1388.261219	2499.078429	3261.750513
17.358216	762.322325	1376.833727	2508.979675	3569.638075
17.364466	760.085525	1363.043904	2642.750267	3534.396539
17.370716	755.698306	1353.960563	2769.152770	3330.379803
17.376966	760.384038	1337.833753	2567.667557	3020.032778
17.383216	780.857197	1361.309171	1658.427087	2865.469618
17.389466	781.195376	1340.395813	2649.790786	3707.349431
17.395716	780.577606	1350.099886	2764.301260	3658.064697
17.401966	807.656944	1388.685876	2784.267371	3667.996500
17.408216	763.901561	1374.239116	2777.839738	3659.141667
17.414466	741.528657	1374.021717	2894.475113	3685.880288
17.420716	752.865000	1389.419368	2837.273565	2898.999208
17.426966	754.387436	1421.787363	2388.413736	2716.201296
17.433216	734.590820	1433.709562	2313.395465	2712.273660
17.439466	666.396692	1410.338203	2692.521837	2783.303588
17.445716	688.097538	1404.361292	2577.742812	3732.046085
17.451966	699.474614	1402.100319	2408.631729	3351.281280
17.458216	672.645610	1407.510263	2477.413723	3356.938489
17.464466	611.072923	1416.933113	2450.640556	3346.042226
17.470716	581.879865	1419.599835	2465.267253	3337.057269
Time_s	F1_Hz	F2_Hz	F3_Hz	F4_Hz	k_a_llo
37.427576	465.982614	1726.977601	2390.941748	3494.287074
37.433826	506.536922	1667.713203	2357.353843	3376.657036
37.440076	515.010836	1535.976182	2283.381761	3360.449971
37.446326	563.655878	1440.193747	2223.853956	3334.864381
37.452576	587.737935	1448.661954	2369.275647	3168.839424
37.458826	594.577652	1417.547510	2338.259743	3221.468390
37.465076	620.100972	1397.217453	2262.336677	3204.092808
37.471326	674.778326	1418.257601	2451.946448	3308.854154
37.477576	722.446619	1393.279479	2401.056244	3132.020620
37.483826	704.848238	1391.456345	2554.540367	3177.602224
37.490076	714.850475	1285.222929	2304.879803	3187.796681
37.496326	718.494247	1366.514205	2792.876445	3202.733517
37.502576	715.681342	1450.659695	2780.418600	3463.037573
37.508826	707.097723	1396.941330	2860.164255	3498.621543
37.515076	701.819419	1415.231755	2743.484431	3448.599212
37.521326	680.724817	1402.029687	2637.979936	3428.422730
37.527576	659.493317	1364.578121	2488.261686	3394.497103
37.533826	635.651493	1295.194046	2437.125110	3377.665846
37.540076	590.653854	1403.454292	2592.384527	3326.949025
37.546326	524.318171	1398.678565	2516.022070	3383.417425
37.552576	486.579830	1363.674912	2542.366796	3503.498401
37.558826	453.143910	1251.475523	2707.980769	3769.053585
Time_s	F1_Hz	F2_Hz	F3_Hz	F4_Hz	kall_o_
37.721326	342.310201	1732.260740	2645.778865	3067.997303
37.727576	393.152839	1636.841672	2577.377487	3044.393001
37.733826	403.543422	1257.342039	2594.385714	3249.965992
37.740076	396.494101	1219.956860	2532.497381	3380.093283
37.746326	384.633292	1132.025455	2496.978847	3350.207722
37.752576	367.407093	1075.930140	2564.875723	3451.180744
37.758826	349.832668	1066.056492	2632.305630	3565.246059
37.765076	351.757191	1068.812677	2615.263825	3543.964978
37.771326	362.419615	1060.674740	2635.729040	3495.673854
37.777576	368.524081	1034.925936	2664.106291	3457.062816
37.783826	366.196177	984.451331	2703.264671	3404.508259
37.790076	353.635647	939.926635	2682.708702	3565.381203
37.796326	327.465363	934.372583	2878.725125	3581.564769
37.802576	300.886745	937.480668	2766.836096	3661.885117
37.808826	311.827916	918.072832	2575.150943	3869.791490
37.815076	342.600909	909.645164	2838.417919	3651.178438
37.821326	373.672310	924.887451	3039.849305	3957.524856
37.827576	385.569781	991.800008	2966.914542	3937.641441
37.833826	561.933302	1330.791881	2924.474199	3980.225624
Time_s	F1_Hz	F2_Hz	F3_Hz	F4_Hz	p_i_ʃko
42.507545	199.879408	2255.337591	2774.143926	3865.942423
42.513795	232.516368	2264.599350	2875.091124	3513.717905
42.520045	248.957498	2233.914083	3174.002731	3257.881208
42.526295	249.919273	2205.080934	2712.302261	3298.473359
42.532545	258.043474	2132.315160	2676.890082	3369.234608
42.538795	257.468219	2212.728773	2766.554165	3265.052251
42.545045	255.412494	2152.190883	3170.753208	3860.463654
42.551295	252.803812	2140.722662	3203.817320	3799.313941
42.557545	250.569199	2119.330428	3187.018210	3792.783603
42.563795	248.824124	2168.181118	2951.118429	3783.018628
42.570045	243.216223	2202.281357	2916.243165	3881.911011
42.576295	229.662396	2223.044253	2960.888025	3907.586534
42.582545	147.856934	2257.900404	2993.879296	3940.175426
42.588795	2456.274577	3273.717640	--undefined--	--undefined--
Time_s	F1_Hz	F2_Hz	F3_Hz	F4_Hz	piʃk_o_
42.838663	208.396833	1096.792699	2595.823087	3807.927988
42.844913	343.783760	1026.805815	2853.633133	3766.184842
42.851163	374.440577	1001.834858	3093.258095	3766.633108
42.857413	390.216688	972.817633	2790.972564	3321.135842
42.863663	406.315289	944.466857	2915.014325	3675.360209
42.869913	404.412488	930.934100	2823.491086	3700.611434
42.876163	407.322433	939.291320	2830.955434	3464.297182
42.882413	406.722419	930.467094	2860.204299	3265.667758
42.888663	404.754005	916.564337	2793.380181	3354.460579
42.894913	401.647983	913.908273	2941.780662	3284.152640
42.901163	384.255476	928.161728	3007.376720	3211.948660
42.907413	365.453428	924.692145	3054.813940	3123.538886
42.913663	375.904532	894.147897	3077.790524	4025.622293
42.919913	476.197116	678.295943	3043.873538	3830.014923
42.926163	443.168642	812.476752	2966.161282	3766.889863
42.932413	430.314122	970.624815	3022.735244	3717.869649
42.938663	428.746799	662.956375	2324.078037	3812.487471
42.944913	312.693658	755.403648	2249.188392	3604.638618
42.951163	382.274918	909.469034	2215.762655	3400.225932
42.957413	376.744863	1074.521875	2287.670710	3581.859421
42.963663	397.731427	1145.557879	2351.029295	3575.258980
Time_s	F1_Hz	F2_Hz	F3_Hz	F4_Hz	m_u_h
48.765301	288.845352	1236.304468	2289.587296	3523.467219
48.771551	277.230793	1233.979612	2342.350278	3498.629132
48.777801	277.098806	1217.599995	2317.694974	3500.547773
48.784051	271.240862	1171.083219	2303.197491	3478.970020
48.790301	269.583858	1167.668349	2332.439083	3440.686292
48.796551	268.876089	1157.042029	2411.493501	3431.329084
48.802801	275.721810	1135.594186	2364.983353	3451.430903
48.809051	286.263746	1124.569678	2383.937438	3412.226520
48.815301	302.838564	1163.947176	2379.436126	3425.378591
48.821551	317.340075	1169.800972	2391.275537	3488.403488
48.827801	321.156145	1128.221468	2389.644208	3473.902346
48.834051	325.340150	1086.828314	2378.271631	3445.992020
48.840301	334.799343	1004.820839	2284.404729	3484.936325
48.846551	334.311399	896.993830	2309.765887	3469.423727
48.852801	333.369696	864.998863	2388.425989	3425.544220
48.859051	335.024472	850.710953	2484.171231	3482.413436
48.865301	343.609624	876.201584	2474.151220	3445.056457
48.871551	347.597781	934.640938	2485.113335	3394.731113
48.877801	350.013102	1031.637547	2415.149495	3415.931095
48.884051	349.210464	1022.352796	2418.229101	3473.196788
48.890301	350.144705	952.474402	2387.244820	3425.587397
48.896551	339.541862	1044.004744	2376.867698	3411.924247
48.902801	306.032041	1160.495079	2433.482936	3398.065125
48.909051	276.421850	1209.608746	2314.017708	3298.205826
48.915301	198.013455	1150.775267	2379.939907	3419.765064
48.921551	181.636074	1186.458670	2426.004268	3480.897066
48.927801	177.188295	1166.349418	2232.498588	3427.981096
48.934051	176.739680	1068.185654	2357.281186	3550.198261
Time_s	F1_Hz	F2_Hz	F3_Hz	F4_Hz	m_u_h
50.308760	343.049215	986.783562	2253.912322	3429.158477
50.315010	341.645839	953.501675	2250.503409	3432.925003
50.321260	327.163054	849.349019	2301.512354	3435.779973
50.327510	304.231161	829.395461	2255.314940	3457.656166
50.333760	290.738780	804.349467	2236.970937	3358.204110
50.340010	280.566808	744.036974	2361.347387	3355.854630
50.346260	278.960879	689.750363	2350.227489	3353.418861
50.352510	283.314806	550.297267	2312.896998	3372.584398
50.358760	274.429175	612.448472	2328.573612	3473.496866
50.365010	261.249560	649.819215	2378.287612	3433.718479
50.371260	255.250066	774.778262	2391.319951	3442.323249
50.377510	234.306029	852.010707	2381.090526	3391.642188
50.383760	218.578157	875.652517	2301.204954	3392.299099
50.390010	219.918541	889.958083	2236.402438	3398.907345
50.396260	297.169862	925.356865	2320.833620	3368.419084
50.402510	322.853868	959.921643	2563.420664	3355.478557
50.408760	271.288158	942.002025	2763.542045	3389.846001
Time_s	F1_Hz	F2_Hz	F3_Hz	F4_Hz	m_u_h
52.098118	290.257919	1431.391597	2624.799768	3779.656298
52.104368	270.660516	1322.038951	2619.952748	3623.064212
52.110618	255.254822	1199.457188	2625.238975	3599.561415
52.116868	245.234003	1224.389276	2605.086312	3405.555714
52.123118	239.093803	1230.640606	2589.497611	3246.148990
52.129368	244.245621	1278.177631	2597.873120	3164.237107
52.135618	271.690282	1330.452606	2557.021024	3389.653957
52.141868	314.525579	1250.662750	2570.427997	3570.262742
52.148118	337.084945	1196.120453	2604.520740	3464.683793
52.154368	342.952599	1218.972037	2622.017440	3159.962748
52.160618	342.890497	1238.050542	2633.620848	3038.231878
52.166868	341.186158	1386.619605	2629.765143	2718.496034
52.173118	334.284760	1224.826450	2608.860139	3370.841053
52.179368	325.361400	1155.265718	2584.821753	3435.763116
52.185618	307.547733	1088.609389	2588.791814	3568.900472
52.191868	292.233707	1102.844759	2565.006228	3681.162230
52.198118	284.834650	1145.314431	2565.789577	3744.451490
52.204368	287.584078	1131.341337	2559.860309	3551.192692
52.210618	298.299257	1087.460616	2545.888749	3482.569415
52.216868	317.085516	1038.892985	2550.174606	3576.704530
52.223118	332.644046	992.401271	2506.203770	3568.790702
52.229368	336.099213	900.223238	2434.273924	3582.432356
52.235618	331.941413	860.310382	2433.879165	3529.744788
52.241868	320.817630	855.007601	2468.897425	3538.705653
52.248118	320.967338	867.997668	2549.472556	3519.302152
52.254368	309.321317	853.407928	2490.934385	3548.017818
52.260618	290.333936	844.494909	2402.491455	3573.604082
52.266868	279.702188	888.695042	2337.698118	3558.849710
52.273118	261.254105	903.380652	2356.287428	3568.600474
52.279368	207.399979	902.628156	2344.978548	3575.662364
